Speed,Vertical_Acceleration,Lateral_Acceleration,Longitudinal_Acceleration,Roll,Pitch,Yaw,Status
97.8,-0.025,-0.012,-0.02,-1.552,-0.041,-3.041,2
104,-0.049,0.009,0.002,-1.586,-0.011,0.176,2
84,0.025,0.007,0.007,-1.515,0.01,1.795,1
87.6,-0.046,-0.025,0.033,-1.535,0.008,0.555,2
78.6,-0.027,-0.009,-0.013,-1.549,0.009,2.922,2
108.9,-0.005,-0.041,0.095,-1.404,-0.045,-2.988,2
115.7,0.016,0.011,0.028,-1.534,0.007,0.18,2
97.7,-0.032,-0.002,-0.039,-1.566,-0.001,0.043,1
92.3,0.004,0.022,-0.002,-1.527,-0.034,0.275,1
75.3,0.015,-0.004,0,-1.566,0.006,-1.072,2
105.2,0.003,-0.067,-0.003,-1.577,0.004,-1.365,2
134.5,-0.036,0.008,0.017,-1.548,0,0.337,2
77.9,-0.065,0.047,-0.023,-1.479,0.014,-0.929,1
88,-0.012,0.026,-0.024,-1.514,-0.053,-0.281,1
93.4,-0.015,-0.021,-0.002,-1.615,0.076,0.164,2
77.3,-0.009,-0.042,-0.036,-1.604,0.059,0.056,1
85.7,0.013,-0.032,0.013,-1.502,0.01,-1.107,2
90.5,-0.013,-0.019,0.005,-1.575,-0.032,1.163,1
97.1,-0.028,0.011,-0.005,-1.628,-0.079,-2.448,1
132.6,-0.018,0.006,-0.025,-1.559,-0.026,-2.634,2
96.4,0.075,-0.064,0.03,-1.553,-0.02,-2.804,2
95.3,0.015,0.014,-0.017,-1.56,-0.002,-0.446,2
73.4,-0.006,-0.033,0.018,-1.624,-0.043,-2.782,1
90,-0.001,0.012,-0.02,-1.537,-0.008,-1.334,2
118.1,-0.03,0.006,-0.021,-1.54,-0.012,1.772,1
108.4,-0.005,0.006,-0.011,-1.541,0.034,-0.795,1
98.3,0.023,-0.016,0.016,-1.565,-0.026,-2.754,1
80.1,0.007,0.017,-0.033,-1.569,-0.071,1.55,1
54,-0.03,0.004,-0.039,-1.587,0.236,1.348,2
110,0.022,0.005,0.006,-1.578,0.012,1.975,1
98.8,0.002,0.001,0.018,-1.577,-0.044,-0.279,2
145.8,-0.019,-0.009,-0.01,-1.567,-0.085,-2.313,2
112.8,-0.013,-0.01,-0.06,-1.559,-0.04,3.109,2
93.6,0.016,0.01,-0.007,-1.56,0.037,-1.292,2
97.5,0.027,-0.006,-0.002,-1.554,-0.026,0.051,2
114.8,0.002,0.003,-0.009,-1.584,-0.038,-0.946,1
104.9,-0.029,0.018,0.037,-1.53,-0.015,-1.892,2
105.9,-0.013,0.008,-0.007,-1.535,-0.022,-2.719,1
129.5,-0.107,0.038,0.047,-1.545,-0.003,0.429,2
94.9,-0.002,0.018,-0.02,-1.524,-0.002,0.491,1
87.2,-0.013,0.018,-0.025,-1.532,0.022,1.851,1
82.8,-0.02,0.01,0,-1.522,0.001,0.326,2
91.9,-0.035,0.006,-0.011,-1.55,0.026,1.827,1
108.6,0.014,-0.01,0.006,-1.504,-0.005,-2.824,1
78.4,0.003,0.002,0.014,-1.56,0.021,2.941,2
94.6,0.006,0.022,-0.012,-1.642,-0.032,0.077,1
123.3,-0.024,-0.388,-0.042,-1.593,-0.353,-0.448,2
85.9,-0.105,-0.414,0.088,-1.454,-0.357,-0.338,2
110.1,-0.022,-0.015,0.002,-1.582,-0.002,0.038,1
93.2,-0.015,0.025,-0.009,-1.543,-0.041,0.918,2
89.4,0.039,-0.023,-0.037,-1.546,-0.034,1.606,2
80.6,-0.018,0.008,-0.004,-1.597,0.049,0.52,1
77.4,0.028,-0.051,0.003,-1.524,-0.011,-1.327,1
94,0.003,-0.003,-0.009,-1.491,0.016,1.176,1
71.3,0.01,0.032,-0.027,-1.499,-0.029,-1.404,2
82.5,-0.043,0.019,0.003,-1.523,0.064,1.669,2
110.2,-0.031,-0.008,-0.016,-1.527,0.003,0.321,1
117.1,-0.052,-0.032,-0.036,-1.546,-0.037,-2.478,2
97.8,-0.02,-0.008,-0.008,-1.57,0.032,-3.118,2
86.1,0.006,0.043,0.007,-1.616,-0.022,-2.489,1
102,-0.005,0.038,0.019,-1.6,-0.024,1.86,2
82.8,0.009,0.008,0.02,-1.565,0.033,-0.93,1
95.9,-0.02,-0.003,0.003,-1.601,0.076,0.397,2
103.3,-0.024,-0.004,-0.002,-1.537,-0.011,2.054,2
95.1,-0.022,-0.01,-0.042,-1.535,0.015,-1.841,2
93.5,0,0.007,-0.041,-1.507,-0.035,-1.129,1
86,-0.014,-0.007,-0.019,-1.541,-0.019,-2.783,2
90.6,0.043,-0.02,-0.003,-1.591,0,0.087,2
82.3,-0.008,-0.003,0.033,-1.577,0.022,-0.32,2
104.7,-0.024,-0.023,-0.004,-1.623,-0.015,-0.881,1
83.1,-0.028,0.003,-0.016,-1.6,-0.039,0.013,1
78.9,0.004,-0.089,-0.001,-1.569,0.032,-0.607,2
122,-0.007,-0.004,-0.003,-1.565,-0.033,-0.855,1
114,-0.021,-0.004,0.005,-1.569,0.009,1.946,1
57.7,-0.006,-0.024,-0.034,-1.634,0.255,1.719,1
79.1,-0.013,-0.005,-0.045,-1.594,-0.028,-0.925,2
88.8,0.005,-0.005,-0.023,-1.572,-0.016,-0.028,2
116.7,-0.011,0.067,-0.012,-1.564,-0.051,0.252,1
89.1,-0.031,-0.028,0.02,-1.649,-0.031,-1.386,2
86.7,-0.013,0.007,-0.001,-1.549,0.051,1.983,1
75.2,0.017,-0.01,0.049,-1.576,-0.012,1.149,2
72.1,-0.071,-0.036,-0.047,-1.574,0.263,0.908,2
119.8,0.011,-0.025,-0.004,-1.554,-0.048,-0.907,1
99.8,-0.017,0.008,0.002,-1.581,-0.012,1.891,2
92.4,-0.066,-0.359,0.038,-1.489,-0.343,-0.305,2
113.3,-0.062,-0.002,0.009,-1.532,0.029,-0.601,1
101.9,-0.023,-0.013,0.021,-1.596,0.013,0.404,2
67.9,-0.021,-0.013,0.002,-1.621,0.071,-0.337,2
83.6,-0.007,0.025,-0.019,-1.484,0.002,-3.1,2
90.4,-0.032,0.013,-0.007,-1.606,-0.059,0.231,2
91,0.007,0.004,0.004,-1.625,0.011,0.082,2
93,-0.015,0.06,0.006,-1.556,-0.015,0.165,2
70.8,-0.01,0.016,-0.024,-1.532,-0.05,-0.735,2
80.9,0.005,-0.003,0.004,-1.515,0.002,-1.577,1
89.1,-0.041,0.001,0.008,-1.532,-0.008,-2.043,1
90.2,-0.032,-0.051,-0.015,-1.523,0.001,1.251,2
129.9,-0.015,0.123,-0.022,-1.62,-0.089,-0.155,2
66.4,0.011,-0.021,0.036,-1.416,-0.035,-2.713,1
99.7,0.006,-0.01,-0.02,-1.559,0.002,-2.839,1
109,-0.042,-0.012,-0.027,-1.526,0.004,2.596,1
111.5,-0.012,-0.011,-0.005,-1.509,-0.02,-0.81,1
136.3,-0.002,-0.025,0.002,-1.56,-0.059,0.249,2
62.2,-0.026,-0.001,-0.014,-1.552,-0.021,0.79,1
92.5,-0.018,0.01,0.002,-1.515,-0.013,0.778,1
120.7,-0.02,-0.041,-0.006,-1.523,0.061,-0.58,1
95.7,-0.013,0.047,-0.016,-1.554,0,-2.607,1
79.3,-0.011,0.013,-0.031,-1.506,0.019,1.637,1
96.8,-0.002,-0.001,0,-1.594,0.05,-2.581,1
78,-0.004,-0.004,0.026,-1.571,-0.02,2.938,2
95.2,-0.001,-0.004,0.003,-1.581,0,0.089,1
84.1,-0.01,0.038,0.003,-1.589,-0.047,1.604,2
97.8,-0.025,0.009,0.014,-1.53,-0.05,-2.753,1
88.3,0.025,-0.033,-0.014,-1.524,0.002,0.35,2
129,-0.02,-0.01,-0.025,-1.535,-0.041,2.433,2
92.2,-0.006,0.009,0.004,-1.546,0.01,0.105,2
79.6,-0.039,-0.018,-0.007,-1.528,-0.043,-1.828,2
97.5,-0.011,0.014,0.017,-1.561,-0.049,-2.869,1
131.9,-0.017,-0.01,-0.004,-1.561,-0.007,-2.258,2
84.3,-0.002,-0.012,0.008,-1.555,-0.009,0.11,1
103.6,-0.006,0.017,-0.004,-1.555,-0.022,-0.807,1
113.9,0.01,-0.016,0.009,-1.595,0.002,-1.382,1
72.7,-0.009,-0.005,0.006,-1.559,0.004,2.955,2
94,-0.014,-0.032,0.01,-1.562,-0.011,-2.556,1
97.3,-0.017,-0.004,0.009,-1.554,0.009,2.907,2
90.6,-0.028,-0.046,-0.015,-1.548,0.004,0.09,1
94,0.004,-0.013,-0.015,-1.59,0.028,-0.002,2
104.9,0.01,0.01,-0.025,-1.579,-0.01,2.027,2
102.1,-0.008,-0.054,-0.003,-1.537,0.03,-1.308,2
94.5,-0.02,0.031,-0.045,-1.552,0.037,-2.738,1
83.1,-0.028,0.006,-0.011,-1.569,-0.031,1.681,1
97.8,0.002,0.02,0.017,-1.486,0.039,0.508,1
94.5,-0.002,-0.032,-0.051,-1.568,-0.02,-0.611,2
134,-0.025,-0.009,0.006,-1.542,0.001,0.354,2
89.7,-0.05,0.012,-0.057,-1.534,0.025,-1.023,2
106.8,0.001,0.045,0.008,-1.491,0.018,0.462,2
118.5,0.01,-0.002,-0.024,-1.594,-0.017,1.949,2
104.3,-0.002,-0.001,-0.013,-1.562,-0.021,-0.835,1
108.5,-0.016,-0.017,0.033,-1.556,-0.001,2.76,2
106.3,0.001,-0.012,-0.021,-1.522,-0.023,1.725,2
85.4,-0.012,-0.056,-0.01,-1.523,-0.055,-0.355,1
69.6,0.034,0.011,0.077,-1.586,0.016,0.097,2
82.7,-0.002,-0.033,0.024,-1.575,0.063,0.09,2
77.7,-0.029,-0.015,0.04,-1.464,0.006,-2.532,2
99,-0.038,-0.018,-0.018,-1.547,0.006,-0.753,2
97.2,-0.02,-0.008,-0.001,-1.513,-0.037,1.372,2
85.4,-0.009,0.018,0.017,-1.595,-0.038,1.625,2
93.3,0.043,-0.03,0.009,-1.504,0.02,1.661,1
132,-0.026,0.033,-0.045,-1.572,0.043,2.752,2
94.4,0.023,0.006,0.02,-1.532,-0.095,-2.856,1
87.3,0.03,0.008,0.013,-1.566,-0.025,-2.959,2
77,-0.009,-0.007,0.004,-1.501,-0.022,-1.496,2
110.1,-0.011,-0.001,-0.028,-1.583,0.003,0.013,1
88.1,-0.013,0.066,0.032,-1.449,-0.07,0.401,2
80.4,0.023,0.008,-0.023,-1.544,-0.034,-1.157,1
97.8,-0.01,0.009,-0.005,-1.575,-0.022,0.278,1
93.2,-0.101,-0.396,0.025,-1.497,-0.383,-0.389,2
126.7,-0.009,-0.012,0.01,-1.56,-0.041,-2.923,2
91.7,-0.024,-0.036,0.018,-1.611,0.029,-0.063,1
73,0.01,0,0.048,-1.639,-0.007,-0.022,1
87.7,0.002,-0.012,0.018,-1.573,0.006,-0.103,1
93,-0.001,-0.025,0.01,-1.583,-0.029,-2.692,1
85,0.004,0.019,0.068,-1.55,0.023,-1.108,2
92.2,-0.06,0.001,0.001,-1.618,0.034,0.104,1
138.5,0.013,-0.014,0.02,-1.529,-0.03,-2.447,2
118.7,0.025,0.032,0.015,-1.593,0.017,-3.044,2
88.2,-0.002,-0.02,-0.01,-1.614,0.006,0.428,1
87.1,-0.027,0.005,0.028,-1.573,0.008,-2.956,2
89.2,-0.028,-0.004,-0.006,-1.507,-0.022,1.605,1
90.7,-0.03,-0.012,-0.003,-1.549,-0.026,0.903,1
64.4,-0.01,-0.023,-0.032,-1.484,0.014,-1.777,1
81.3,-0.031,-0.04,-0.015,-1.599,0.053,-0.05,2
88.5,-0.03,0.02,0.001,-1.566,0.04,-1.236,1
88.8,-0.015,0.007,0.021,-1.57,0.052,-0.165,2
98.3,-0.006,0.016,-0.008,-1.504,0.003,-0.847,1
83.8,0.014,0.007,0.013,-1.557,-0.018,1.147,2
60.1,-0.035,-0.004,-0.005,-1.506,0.005,-0.648,1
91.8,-0.006,0.047,-0.011,-1.539,-0.022,2.095,2
78.5,-0.002,0.03,0.005,-1.519,-0.065,-1.042,1
117,-0.043,0.038,0.042,-1.533,-0.033,-2.658,1
135.2,-0.077,-0.338,-0.081,-1.589,-0.353,-0.462,2
73.9,-0.008,0.019,0.023,-1.495,-0.022,-0.98,1
94,-0.024,-0.024,-0.015,-1.553,-0.057,-0.382,1
90.9,-0.009,0.009,-0.022,-1.528,0.022,1.819,2
73.8,-0.008,0.002,-0.015,-1.562,0.002,2.968,2
94.1,-0.018,-0.015,0.001,-1.586,-0.047,-2.719,1
89.9,-0.006,-0.01,0.055,-1.605,0.045,-1.613,2
109.4,-0.005,-0.016,-0.021,-1.504,-0.028,1.176,2
141.2,0.06,0.002,0.005,-1.56,0.039,3.042,2
128.6,-0.028,0.005,-0.047,-1.563,-0.093,0.324,2
84.2,0.011,0.004,0.008,-1.508,-0.03,1.127,2
96.2,-0.019,-0.01,-0.005,-1.516,-0.018,0.755,2
76.2,-0.03,0.059,-0.013,-1.497,-0.053,-2.892,2
113.4,-0.014,-0.007,0.021,-1.577,0.054,0.158,2
63.9,0.013,-0.115,-0.005,-1.586,-0.061,-0.556,2
135.3,-0.019,0.011,-0.096,-1.561,-0.067,-2.248,2
106.8,-0.024,0.036,-0.005,-1.583,-0.002,-1.24,2
97.4,-0.038,-0.003,-0.075,-1.458,0.02,-0.635,2
90.6,-0.04,0.043,0.01,-1.571,-0.004,0.028,1
96.9,0.011,-0.013,0.021,-1.573,-0.011,-2.746,1
88.7,-0.008,-0.011,0.006,-1.544,-0.009,2.834,2
97.6,0.016,-0.034,-0.004,-1.565,0.048,0.815,1
82.4,0.062,0.006,0.042,-1.549,-0.033,-0.223,1
98.7,-0.018,0.002,-0.002,-1.579,0.005,-2.753,1
82,-0.039,0.034,0.002,-1.543,0.002,-1.54,1
93.5,0.009,0.023,-0.024,-1.513,-0.03,-1.925,1
89.7,0.015,0.006,-0.006,-1.598,-0.005,-0.245,2
93.6,-0.038,-0.024,0.037,-1.559,-0.063,-1.018,2
106.9,-0.015,-0.011,0.008,-1.591,0.053,-2.629,2
88.6,-0.039,0.007,0.012,-1.524,-0.013,0.685,2
134.1,-0.004,0.001,-0.014,-1.553,0.061,0.438,2
93.2,-0.02,0,0.037,-1.549,-0.058,-0.135,2
97.1,0.011,0.011,0.003,-1.548,0.006,2.029,2
81.8,-0.119,-0.378,-0.167,-1.705,-0.444,-0.508,2
93.9,-0.038,-0.001,0.006,-1.543,-0.029,-1.984,1
90.3,0.007,0.002,-0.031,-1.518,-0.022,-0.59,2
94.6,0.034,0.01,-0.015,-1.59,0.006,0.408,2
115.9,-0.017,-0.019,-0.029,-1.537,-0.143,-2.729,2
140.2,-0.019,0.033,0.037,-1.559,0.002,-2.493,2
106.9,-0.018,0.003,0.01,-1.566,0.012,0.09,1
113.3,-0.02,-0.013,0.003,-1.556,0.019,2.38,1
137.3,-0.001,-0.002,0.012,-1.545,-0.031,-2.459,2
95.1,-0.033,0.016,0.013,-1.543,-0.015,0.667,1
81.6,-0.011,-0.009,-0.015,-1.559,-0.028,2.909,2
102,-0.033,0.008,0.014,-1.539,0.037,1.958,1
80.9,-0.023,0.002,-0.01,-1.603,-0.051,-0.223,2
87.9,-0.005,0.006,0.009,-1.492,-0.007,0.847,1
109.4,0.009,-0.019,-0.005,-1.567,0.03,-1.235,1
88.6,-0.03,0.03,0.005,-1.597,0.003,0.584,1
128.9,-0.014,-0.008,-0.018,-1.52,0.01,2.537,2
92.6,-0.124,0.023,-0.034,-1.576,-0.061,1.246,2
94.5,0,-0.019,-0.008,-1.558,0.075,1.156,2
103,-0.022,0.018,0.058,-1.456,-0.025,-3.062,2
93.3,-0.029,-0.023,0.008,-1.54,0.037,0.143,2
107.8,0.002,0.013,0.003,-1.569,0.043,0.042,2
90.1,-0.054,-0.003,-0.007,-1.595,-0.029,0.046,1
82.8,0.001,0.006,0.007,-1.569,0.023,-0.935,1
86.5,-0.016,0,0.01,-1.511,-0.019,1.789,2
92.1,0.01,-0.089,0.055,-1.516,-0.074,0.278,1
123.1,-0.01,-0.016,-0.014,-1.55,-0.007,0.398,2
78.2,-0.034,0.014,0.025,-1.568,-0.019,2.94,2
76.3,-0.007,0.012,-0.013,-1.561,-0.011,-1.663,2
83.1,-0.03,0.043,-0.024,-1.534,-0.022,1.614,2
83.2,-0.003,-0.022,-0.024,-1.582,0.014,2.909,2
131.5,-0.04,-0.017,-0.011,-1.561,-0.013,-2.426,2
90.4,0.005,-0.02,0.017,-1.523,0.037,1.785,1
100.8,0.001,0.007,-0.171,-1.533,0.003,-3.047,2
76.1,0.034,-0.002,0.014,-1.551,-0.003,1.306,2
94.4,-0.004,-0.002,-0.002,-1.622,0.007,-0.833,1
71.2,-0.001,0.011,0.114,-1.65,-0.013,2.617,2
80.2,-0.004,-0.009,-0.022,-1.533,-0.016,3.051,2
93.3,-0.034,0.004,0.002,-1.571,0.059,1.596,2
87.6,0.007,-0.001,0.002,-1.528,-0.002,2.183,1
136.5,0.02,0.003,0.008,-1.533,-0.037,-2.454,2
94.9,-0.052,-0.003,-0.012,-1.539,0.032,1.78,1
77.8,0.012,-0.029,0.01,-1.604,-0.021,-0.231,2
89.7,-0.018,-0.011,-0.004,-1.54,-0.013,-1.153,1
99.5,0.009,0.021,0.023,-1.562,-0.014,0.006,2
87.5,0.026,-0.007,0.003,-1.601,0.007,0.317,1
101.6,-0.014,-0.003,-0.028,-1.524,0.006,0.089,2
105.2,0.017,0.013,-0.008,-1.51,-0.013,2.619,1
92.3,-0.012,-0.014,-0.014,-1.569,-0.02,0.085,2
94,0.021,0.032,0.003,-1.559,0.004,-0.393,1
89.3,0.037,0.003,0.016,-1.572,-0.016,0.857,1
131.5,-0.007,0.007,-0.01,-1.553,-0.021,-2.63,2
82.7,-0.038,0.009,0.008,-1.59,-0.001,0.483,1
94.6,0.02,-0.006,-0.004,-1.493,-0.024,1.176,2
73.4,0.009,-0.006,-0.004,-1.556,0.019,-1.254,2
109.7,-0.081,-0.491,-0.031,-1.668,-0.355,-0.463,2
115.9,-0.07,0.003,0.001,-1.607,0.012,-0.724,2
88.6,-0.018,0.023,-0.016,-1.547,0.056,1.776,1
87.9,-0.037,-0.002,-0.003,-1.526,0.031,-0.965,1
112,0.007,-0.004,0.007,-1.566,0.021,-1.315,1
91.8,0.039,0,-0.007,-1.565,0.009,0.143,1
85.9,-0.03,-0.005,-0.006,-1.517,0.018,0.054,1
93.4,-0.001,0.021,-0.009,-1.528,-0.037,0.273,1
97.7,-0.002,-0.035,-0.056,-1.558,0,0.504,2
108.8,-0.021,-0.018,-0.015,-1.569,0.018,0.139,1
92.2,-0.002,0.011,-0.001,-1.582,0.009,-3.106,2
95.3,0.014,-0.014,0.021,-1.549,0.012,1.125,1
92.6,0.01,-0.005,0.006,-1.586,-0.045,-2.879,1
94.2,-0.023,-0.007,0.002,-1.504,-0.041,0.932,2
81.5,0.018,0.001,0.002,-1.595,-0.028,-2.863,1
90.4,0.015,-0.012,-0.009,-1.562,-0.008,0.128,2
95.3,-0.027,-0.013,0.028,-1.533,0.029,-0.685,1
95.1,0.009,0.055,-0.018,-1.557,0,-2.471,1
82.6,-0.007,-0.025,0.002,-1.503,-0.012,0.374,2
53.2,-0.041,0.013,-0.018,-1.582,0.02,1.846,1
108.1,-0.025,-0.005,-0.006,-1.565,0.027,-0.841,1
88.6,-0.022,0.014,-0.012,-1.529,0.003,1.609,2
82.7,-0.006,0.002,0.019,-1.56,-0.066,-0.211,1
89.2,0.034,0.014,0.006,-1.607,-0.014,0.005,2
111.7,-0.029,0.013,-0.015,-1.635,0.039,0.231,2
98.6,-0.019,-0.006,0.001,-1.555,-0.045,1.684,2
104.3,-0.002,0.008,-0.026,-1.534,-0.012,0.242,1
91.5,-0.021,0.009,0.011,-1.587,0.015,-3.053,2
84,-0.013,-0.014,-0.04,-1.56,-0.022,-0.108,2
110.1,-0.012,-0.009,-0.061,-1.582,-0.016,1.65,2
94.6,0.006,-0.005,0.019,-1.621,-0.017,-0.477,2
92.4,-0.032,-0.003,0.023,-1.584,0.004,-2.84,2
95.3,0.049,-0.002,-0.035,-1.545,-0.063,-1.801,1
109.7,0,0.039,-0.016,-1.603,-0.012,0.352,1
73.9,-0.009,-0.017,0,-1.515,0.006,3.041,2
80.4,-0.031,0.015,-0.005,-1.583,-0.018,-0.669,1
84.8,-0.029,-0.002,0.017,-1.597,0.045,0.043,1
115.5,-0.027,-0.021,-0.02,-1.554,0,2.466,1
100.7,-0.022,0.025,0.008,-1.585,-0.015,2.09,2
67.4,-0.017,-0.063,0.05,-1.479,0.001,-2.732,2
86.6,-0.086,-0.381,0.029,-1.52,-0.404,-0.432,2
105.3,-0.026,0.001,-0.011,-1.604,-0.005,-0.752,2
97.2,0.008,-0.015,-0.003,-1.546,-0.019,-3.04,2
91.8,0.001,0.024,0.006,-1.557,-0.048,-0.158,2
79.6,-0.012,-0.025,-0.014,-1.522,0.03,3.067,2
57.3,-0.019,-0.041,-0.026,-1.612,-0.015,-2.963,1
76.7,-0.021,0.003,-0.032,-1.58,-0.03,2.989,2
83.1,0.014,-0.023,-0.006,-1.591,0.038,0.462,1
72.3,0.003,0.022,0.02,-1.549,-0.005,2.065,1
90.4,-0.023,-0.013,-0.008,-1.555,0.03,0.202,1
67,-0.006,-0.001,-0.014,-1.555,-0.02,1.689,1
84.7,-0.048,0.035,-0.035,-1.64,-0.024,-0.171,1
88.1,-0.038,-0.039,-0.005,-1.555,0.033,0.286,1
73.7,0.007,0.028,-0.027,-1.535,-0.058,-1.291,2
93.8,-0.011,-0.004,-0.021,-1.573,-0.001,-2.826,1
84.3,-0.027,0.003,0.001,-1.52,-0.025,0.384,2
72.9,-0.056,-0.093,-0.007,-1.576,-0.207,-0.318,1
94.6,0.02,0.001,-0.067,-1.54,-0.053,-0.426,2
89.2,-0.04,-0.018,0.015,-1.503,-0.029,0.67,1
110,-0.028,-0.01,0.03,-1.523,0.004,0.135,2
76.7,-0.006,0.02,0.062,-1.538,-0.022,1.624,2
108.7,-0.036,0.011,0.019,-1.573,0.004,1.788,2
84.5,-0.015,0.004,0.007,-1.564,-0.028,-0.278,1
115.3,-0.038,-0.014,0.016,-1.556,-0.043,-2.708,1
94.5,-0.06,-0.093,-0.055,-1.661,-0.169,0.018,2
58.9,0.027,-0.032,0.011,-1.512,0.006,-1.19,1
90.6,-0.005,-0.032,0.005,-1.61,0.041,1.984,2
82.5,-0.017,0.004,0.005,-1.593,0.034,0.193,1
118.9,0.004,0.005,-0.018,-1.56,0.034,-1.202,1
96.2,-0.042,-0.018,-0.005,-1.513,-0.114,-2.247,2
87.7,-0.015,0.035,0.03,-1.534,-0.069,-1.385,1
83.9,-0.027,0.021,0.013,-1.519,-0.001,-0.293,2
89.9,-0.004,0,-0.006,-1.54,-0.026,0.817,2
107.8,0.014,-0.003,-0.005,-1.572,0,1.785,2
80.5,-0.011,0.007,-0.017,-1.528,-0.035,-2.448,2
106.2,-0.033,0.015,-0.013,-1.506,0.022,0.472,1
102.9,-0.029,-0.029,0.005,-1.567,-0.013,0.219,1
60.7,0.029,-0.004,0.025,-1.588,0.017,-2.857,1
112.9,-0.029,-0.004,0.017,-1.537,-0.02,0.287,1
75.7,-0.043,0.005,0.021,-1.589,-0.021,-0.18,1
96.4,0,0.01,-0.005,-1.618,-0.001,-0.084,2
92.7,0.003,0.007,0.003,-1.502,-0.015,1.499,2
82.1,-0.027,0.021,-0.011,-1.57,0.007,2.91,2
89.7,-0.033,0.008,-0.007,-1.571,0.009,0.841,1
137.4,-0.043,-0.351,-0.075,-1.584,-0.287,-0.332,2
87,-0.001,0.028,-0.031,-1.525,0.023,1.038,2
90.4,-0.011,0.014,0.012,-1.591,-0.036,-0.142,1
90,-0.01,-0.001,-0.016,-1.569,-0.022,-1.111,1
114.1,0.004,-0.062,-0.03,-1.514,-0.003,-0.871,2
117.9,0.015,0.015,-0.004,-1.557,0.017,-0.589,1
134.5,-0.029,0.01,0.024,-1.622,-0.028,2.489,2
86.1,-0.029,-0.003,0.006,-1.509,0.024,-1.044,2
93.6,-0.029,-0.023,-0.013,-1.556,0.022,-1.314,2
142.5,-0.02,-0.011,0.011,-1.546,0.039,-2.278,2
70.4,0.012,0.012,-0.114,-1.515,-0.053,-1.346,1
71.4,0.028,0.046,0.002,-1.595,0.005,0.088,1
100.7,0.026,0.019,0.019,-1.515,0.036,1.586,2
86.9,-0.035,0.006,0.004,-1.586,-0.007,0.169,1
117.8,-0.008,0.022,-0.012,-1.486,0.015,-0.515,2
70.1,-0.011,0.008,0.025,-1.634,-0.011,1.77,2
103.5,-0.013,0.004,0.002,-1.555,-0.041,-2.868,1
82.4,-0.015,-0.006,0.027,-1.57,-0.034,-0.91,2
98.7,0.018,-0.019,-0.003,-1.567,-0.037,-2.863,1
77.9,0.005,-0.01,0.012,-1.572,0.007,2.996,2
44.7,0.005,-0.013,-0.04,-1.588,0.18,2.397,2
83.8,-0.026,0.037,-0.005,-1.527,-0.002,0.046,1
95.3,-0.032,0.037,-0.063,-1.583,-0.041,-2.672,1
114.8,0.025,0.016,0,-1.533,0,-1.363,1
91.7,-0.027,-0.009,-0.043,-1.542,0.004,1.45,2
103.4,-0.02,-0.003,-0.002,-1.524,-0.049,0.216,1
66.6,-0.027,0.013,0.014,-1.588,0.019,-0.17,1
94.5,-0.001,0.017,0.002,-1.541,-0.003,0.672,1
84.7,-0.041,-0.017,-0.006,-1.572,-0.043,1.094,2
90.7,-0.008,0.014,-0.006,-1.524,0,-0.549,1
61.1,-0.024,-0.015,-0.02,-1.512,-0.004,-2.902,1
90.6,-0.034,0.008,0.006,-1.558,0.025,-1.014,1
90,0.005,-0.025,-0.022,-1.57,-0.055,-0.836,1
84.3,-0.027,0.024,-0.01,-1.513,-0.01,2.948,2
65.7,-0.059,-0.084,-0.045,-1.479,0.046,0.592,2
80.5,-0.025,-0.05,-0.036,-1.629,-0.03,-0.233,2
109.7,-0.027,-0.039,0.034,-1.611,0.03,-0.724,2
97.3,-0.019,-0.115,0.001,-1.589,0.095,-2.529,1
92.7,-0.04,0.032,0.014,-1.524,0.011,0.321,1
63.3,-0.011,-0.009,-0.013,-1.499,-0.048,-3.035,2
90.5,-0.016,0.005,0.001,-1.528,-0.035,0.906,1
91.1,-0.018,0.014,0.019,-1.585,0.073,0.559,2
107.4,0.018,-0.027,-0.001,-1.539,0.008,0.338,1
119.6,-0.008,0.019,-0.005,-1.57,0.018,-0.747,1
81.7,-0.05,-0.014,0.01,-1.583,0.021,-0.432,1
126.1,0.009,0.012,0.028,-1.569,0.012,0.105,2
79.5,0.011,0.015,-0.003,-1.621,0.06,0.538,1
108.1,-0.018,-0.007,-0.047,-1.49,0,-2.998,2
112.7,-0.006,-0.01,0.003,-1.572,0.018,-2.858,1
98,-0.013,0.031,-0.001,-1.588,0.01,-2.539,1
94.8,-0.009,-0.011,-0.032,-1.519,-0.086,-0.986,1
72.6,-0.041,-0.053,0.093,-1.514,-0.034,-1.238,2
100.9,-0.032,-0.003,0.06,-1.57,0.01,3.138,2
118,-0.014,-0.024,0.014,-1.587,0.015,2.685,1
75.5,-0.012,-0.02,0.039,-1.626,0.011,0.159,2
91.9,-0.007,0.005,0.006,-1.51,-0.026,0.898,2
131.1,-0.035,0.016,0.006,-1.543,-0.069,0.201,2
113.5,-0.06,-0.014,0.065,-1.552,-0.006,3.133,2
83.7,-0.021,-0.036,0.038,-1.567,-0.045,-1.221,1
87.5,0.023,-0.02,-0.02,-1.519,0.032,-1.841,2
82.5,0.003,0.007,0.005,-1.502,-0.026,1.129,2
90.4,-0.011,0.023,-0.015,-1.522,-0.036,-1.881,1
91.5,-0.012,0.006,-0.013,-1.519,-0.093,-0.905,1
90.4,-0.016,-0.042,0.005,-1.607,-0.042,0.275,2
86,-0.029,0.031,-0.024,-1.554,-0.021,0.087,2
